kingdom,class,phylum,order,family,genus,species
Plantae,Anthophyta,Dicotyledoneae,Caryophyllales,Amaranthaceae,Suaeda,Suaeda californica
Plantae,Anthophyta,Dicotyledoneae,Caryophyllales,Amaranthaceae,Suaeda,Suaeda esteroa
Plantae,Anthophyta,Dicotyledoneae,Caryophyllales,Amaranthaceae,Suaeda,Suaeda nigra
Plantae,Anthophyta,Dicotyledoneae,Caryophyllales,Amaranthaceae,Suaeda,Suaeda nigra
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Suaeda,Suaeda puertopenascoa
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Suaeda,Suaeda sp.
Plantae,Anthophyta,Dicotyledoneae,Caryophyllales,Amaranthaceae,Suaeda,Suaeda taxifolia
Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Subadyte,Subadyte mexicana
Animalia,Mollusca,Gastropoda,Neogastropoda,Mitridae,Subcancilla,Subcancilla erythrogramma
Animalia,Porifera,Demospongiae,Verongiida,Aplysinidae,Aplysina,Aplysina azteca
Animalia,Porifera,Demospongiae,Suberitida,Suberitidae,Suberites,Suberites aurantiacus
Animalia,Porifera,Demospongiae,Suberitida,Suberitidae,Rhizaxinella,Rhizaxinella gadus
Animalia,Porifera,Demospongiae,Suberitida,Suberitidae,Suberites,Suberites mineri
Animalia,Porifera,Demospongiae,Suberitida,Suberitidae,Suberites,Suberites sp.
Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus,Subeucalanus crassus
Protozoa,Sulcozoa,Breviatea,NA,Breviatidae,Subulatomonas,Subulatomonas tetraspora
Plantae,Anthophyta,Dicotyledoneae,Caryophyllales,Amaranthaceae,Suaeda,Sueada suaeda nigra
Animalia,Chordata,Teleostei,Tetraodontiformes,Balistidae,Sufflamen,Sufflamen verres
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula brewsteri brewsteri
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula leucogaster
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula brewsteri brewsteri
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula nebouxii nebouxii
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula sula websteri
Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Sulculeolaria,Sulculeolaria sp.
Bacteria,Proteobacteria,Gammaproteobacteria,AKS1,Granulosicoccaceae,Sulfuriflexus,Sulfuriflexus mobilis
Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,Sulfurimonas autotrophica
Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Sulfurovum riftiae
Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Sundstroemia,Sundstroemia pungens
Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Sundstroemia,Sundstroemia setigera
Animalia,Mollusca,Gastropoda,NA,Planaxidae,Supplanaxis,Supplanaxis obsoletus
Chromista,Ochrophyta,Bacillariophyceae,NA,NA,NA,Surirella fastuosa cuneata
Chromista,Ochrophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,Surirella fastuosa fastuosa
Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Surirella fastuosa recedens
Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Surirella fastuosa var. cuneata
Chromista,Ochrophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,Surirella fastuosa var. fastuosa
Chromista,Ochrophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,Surirella fastuosa var. recedens
Chromista,Ochrophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,Surirella febigerii
Chromista,Ochrophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,Surirella fluminensis
Chromista,Ochrophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,Surirella gemma
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Susuacanga,Susuacanga stigmatica
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Swietenia,Swietenia humilis
Animalia,Annelida,Polychaeta,Terebellida,Acrocirridae,Swima,Swima bombiviridis
Animalia,Annelida,Polychaeta,Terebellida,Acrocirridae,Swima,Swima fulgida
Animalia,Annelida,Polychaeta,Terebellida,Acrocirridae,Swima,Swima sp.
Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Syacium,Syacium latifrons
Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Syacium,Syacium ovale
Animalia,Arthropoda,Insecta,Megaloptera,Sialidae,Sialis,Syllis cornuta
Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,Syllis elongata
Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,Syllis gracilis
Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,Langerhansia heterochaeta
Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,Syllis hyalina
Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,Typosyllis variegata
Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,Syllis sp.
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus audubonii
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus bachmani mansuetus
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus cunicularius
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus graysoni
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus mansuetus
Chromista,NA,Dinophyceae,Suessiales,Symbiodiniaceae,NA,Symbiodinium sp.
Chromista,NA,Dinophyceae,Suessiales,Symbiodiniaceae,NA,Symbiodinium sp.
Chromista,NA,Dinophyceae,Suessiales,Symbiodiniaceae,NA,Symbiodinium sp.
Chromista,NA,Dinophyceae,Suessiales,Symbiodiniaceae,NA,Symbiodinium sp.
Chromista,NA,Dinophyceae,Suessiales,Symbiodiniaceae,NA,Symbiodinium sp.
Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Symbolophora,Symbolophora microtrias
Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Symbolophorus,Symbolophorus evermanni
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,Sympetrum corruptum
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,Sympetrum illotum
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus atramentatus
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus atricaudus
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus atricaudus
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus callopterus
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus chabanaudi
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus elongatus
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus fasciolaris
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus gorgonae
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus melanurus
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus oligomerus
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus prolatinaris
Animalia,Chordata,Actinopteri,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus sp.
Animalia,Chordata,Teleostei,Pleuronectiformes,Cynoglossidae,Symphurus,Symphurus williamsi
Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Symplegma,Symplegma reptans
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,Synallactes alexandri
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,Synallactes chuni
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,Synallactes sp.
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,Synallactes virgulasolida
Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae,Synalpheus,Synalpheus biunguiculatus
Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae,Synalpheus,Synalpheus lockingtoni
Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae,Synalpheus,Synalpheus occidentalis
Animalia,Chordata,Teleostei,Perciformes,Callionymidae,Synchiropus,Synchiropus atrilabiatus
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Synchlora,Synchlora frondaria
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Synchlora,Synchlora gerularia
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Tabularia tabulata
Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Synedra,Synedra crystallina
Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Synedra,Synedra goulardii
Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Synedra,Synedra robusta
Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Synedra,Synedra socia
Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Synedra,Synedra ulna
Animalia,Annelida,Polychaeta,Phyllodocida,Pilargidae,Synelmis,Synelmis albini
Animalia,Chordata,Teleostei,Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus auliscus
Animalia,Chordata,Teleostei,Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus californiensis
Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus leptorhynchus
Animalia,Chordata,Teleostei,Aulopiformes,Synodontidae,Synodus,Synodus evermanni
Animalia,Chordata,Teleostei,Aulopiformes,Synodontidae,Synodus,Synodus lacertinus
Animalia,Chordata,Teleostei,Aulopiformes,Synodontidae,Synodus,Synodus lucioceps
Animalia,Chordata,Teleostei,Aulopiformes,Synodontidae,Synodus,Synodus scituliceps
Animalia,Chordata,Teleostei,Aulopiformes,Synodontidae,Synodus,Synodus sechurae
Animalia,Chordata,Actinopteri,Aulopiformes,Synodontidae,Synodus,Synodus sp.
Animalia,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Synoicum,Synoicum parfustis
Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Syntomeida,Syntomeida melanthus
Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,NA,Syringidium,Syringidium bicorne
Animalia,Arthropoda,Arachnida,Araneae,Miturgidae,Syspira,Syspira longipes
Animalia,Arthropoda,Arachnida,Araneae,Miturgidae,Syspira,Syspira tigrina
Animalia,NA,NA,NA,NA,Syssomonas,Syssomonas multiformis
Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Syssphinx,Syssphinx molina
Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Systasea,Systasea zampa
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Tabebuia,Tabebuia rosea
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana amygdalifolia
Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula gaillonii
Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Tabularia,Tabularia investiens
Animalia,Chordata,Actinopterygii,Stomiiformes,Stomiidae,Tactostoma,Tactostoma macropus
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,Tadarida brasiliensis
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,Tadarida brasiliensis mexicana
Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Taenioma,Taenioma perpusillum
Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus (mesopleura) peruvianus
Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus (mesopleura) politus
Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus (tagelus) affinis
Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus (tagelus) californianus
Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus affinis
Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus californianus
Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus dombeii
Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus peruvianus
Plantae,Anthophyta,Dicotyledoneae,Asterales,Asteraceae,Tagetes,Tagetes erecta
Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Brachidiniaceae,Takayama,Takayama cf. pulchellum
Plantae,Anthophyta,Dicotyledoneae,Caryophyllales,Talinaceae,Talinum,Talinum fruticosum
Plantae,Anthophyta,Monocotyledoneae,Cyperales,Poaceae,Hordeum,Talinum paniculatum
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Talinaceae,Talinum,Talinum sonorae
Plantae,Anthophyta,Dicotyledoneae,Malvales,Malvaceae,Talipariti,Talipariti tiliaceum
Plantae,Anthophyta,Dicotyledoneae,Fabales,Fabaceae,Tamarindus,Tamarindus indica
Plantae,Anthophyta,Dicotyledoneae,Violales,Tamaricaceae,Tamarix,Tamarix aphylla
Plantae,Anthophyta,Dicotyledoneae,Violales,Tamaricaceae,Tamarix,Tamarix chinensis
Plantae,Anthophyta,Dicotyledoneae,Violales,Tamaricaceae,Tamarix,Tamarix ramosissima
Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Tambja,Tambja abdere
Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Tambja,Tambja eliora
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Neotamias,Tamias dorsalis
Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Tampaella,Tampaella meropsis
Animalia,Chordata,Squamata,Squamata,Colubridae,Tantilla,Tantilla calamarina
Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Tanymecus,Tanymecus confusus
Animalia,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Tanystylum,Tanystylum californicum
Animalia,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Tanystylum,Tanystylum occidentale
Animalia,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Tanystylum,Tanystylum occidentalis
Animalia,Mollusca,Cephalopoda,Oegopsida,Cranchiidae,Taonius,Taonius sp.
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma melanocephalum
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tara,Tara cacalaco
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Tarenaya,Tarenaya aculeata
Plantae,Hepatophyta,Marchantiopsida,Marchantiales,Targioniaceae,Targionia,Targionia hypophylla
Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Taringa,Taringa aivica
Animalia,Arthropoda,Arachnida,Araneae,Caponiidae,Tarsonops,Tarsonops systematicus
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Taxidea,Taxidea taxus
Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Tayuva,Tayuva lilacina
Plantae,Anthophyta,Dicotyledoneae,Scrophulariales,Bignoniaceae,Tecoma,Tecoma stans
Plantae,Anthophyta,Dicotyledoneae,Scrophulariales,Bignoniaceae,Tecoma,Tecoma stans stans
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Tecoma,Tecoma stans var. stans
Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,Gonyaulax spinifera
Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Tectillaria,Tectillaria fertilis
Animalia,Mollusca,Gastropoda,NA,Lottiidae,Tectura,Tectura fascicularis
Animalia,Mollusca,Gastropoda,NA,Lottiidae,Tectura,Tectura sp.
Animalia,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,Tedania (tedania) anhelans
Animalia,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,Tedania (tedania) fulvum
Animalia,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,Tedania (tedania) tropicalis
Animalia,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,Tedania anhelans
Animalia,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,Tedania fulvum
Animalia,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,Tedania sp.
Animalia,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,Tedania tropicalis
Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Tegrodera,Tegrodera aloga
Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Tegrodera,Tegrodera erosa
Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,Tegula (agathistoma) corteziana
Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,Tegula (agathistoma) felipensis
Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,Tegula (agathistoma) mariana
Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,Tegula corteziana
Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,Tegula felipensis
Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,Tegula rubroflammulata
Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Oxyloma,Tegula rugosa
Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,Tegula sp.
Animalia,Mollusca,Gastropoda,Littorinimorpha,Teinostomatidae,Teinostoma,Teinostoma (pseudorotella) amplectans
Animalia,Mollusca,Gastropoda,Littorinimorpha,Teinostomatidae,Teinostoma,Teinostoma americanum
Animalia,Mollusca,Gastropoda,Littorinimorpha,Teinostomatidae,Teinostoma,Teinostoma amplectans
Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,Teleaulax amphioxeia
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Telebasis,Telebasis salva
Animalia,Arthropoda,Malacostraca,Decapoda,Mithracidae,Teleophrys,Teleophrys cristulipes
Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellidora,Tellidora burneti
Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellinella,Tellinella cumingii
Animalia,Cnidaria,Anthozoa,Actiniaria,Andvakiidae,Telmatactis,Telmatactis panamensis
Animalia,Mollusca,Gastropoda,Pteropoda,Cavoliniidae,Telodiacria,Telodiacria quadridentata
Fungi,Ascomycota,Ascomycetes,Teloschistales,Teloschistaceae,Teloschistes,Teloschistes chrysophthalmus
Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Temnoconcha,Temnoconcha cognata
Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora,Temora discaudata
Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Tenonia,Tenonia sp.
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Tepa,Tepa jugosa
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Melanolophia,Tephrosia cana
Plantae,Anthophyta,Dicotyledoneae,Fabales,Fabaceae,Tephrosia,Tephrosia cinerea
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tephrosia,Tephrosia palmeri
Plantae,Anthophyta,Dicotyledoneae,Fabales,Fabaceae,Tephrosia,Tephrosia purpurea
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tephrosia,Tephrosia sp.
Plantae,Anthophyta,Dicotyledoneae,Fabales,Fabaceae,Tephrosia,Tephrosia tenella
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tephrosia,Tephrosia vicioides
Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Terastia,Terastia meticulosalis
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Terebellides,Terebellides sp.
Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Terebellides,Terebellides stroemii
Animalia,Mollusca,Gastropoda,Neogastropoda,Terebridae,Neoterebra,Terebra armillata
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Erebia,Terebra ornata
Animalia,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,Terebra robusta
Animalia,Mollusca,Gastropoda,Neogastropoda,Terebridae,Neoterebra,Neoterebra variegata
Animalia,Brachiopoda,Rhynchonellata,Terebratulida,Cancellothyrididae,Terebratulina,Terebratulina kiiensis
Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Coccolithaceae,Tergestiella,Tergestiella adriatica
Animalia,Hemichordata,Enteropneusta,NA,Torquaratoridae,Tergivelum,Tergivelum sp.
Plantae,Anthophyta,Dicotyledoneae,Myrtales,Combretaceae,Terminalia,Terminalia catappa
Animalia,Porifera,Demospongiae,Suberitida,Suberitidae,Terpios,Terpios fugax
Animalia,Porifera,Demospongiae,Suberitida,Suberitidae,Terpios,Terpios sp.
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Terpnacaridae,Terpnacarus,Terpnacarus gibbosus
Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,Biddulphiaceae,Terpsinoe,Terpsinoe americana
Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,Biddulphiaceae,Terpsinoe,Terpsinoë americana
Animalia,Cnidaria,Anthozoa,Zoantharia,Hydrozoanthidae,Terrazoanthus,Terrazoanthus patagonichus
Animalia,Mollusca,Scaphopoda,Dentaliida,Dentaliidae,Tesseracme,Tesseracme quadrangularis
Animalia,Porifera,Demospongiae,Hadromerida,Tethyidae,Tethya,Tethya californiana
Animalia,Porifera,Demospongiae,Tethyida,Tethyidae,NA,Tethya sp.
Animalia,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,Tethya taboga
Animalia,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Tethyaster,Tethyaster canaliculatus
Animalia,Porifera,Demospongiae,Tethyida,Tethyidae,Tethytimea,Tethytimea authia
Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita,Tetraclita rubescens
Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita,Tetraclita stalactifera
Animalia,Porifera,Demospongiae,Tetractinellida,NA,NA,Tetractinellida sp.
Animalia,Arthropoda,Malacostraca,Decapoda,Varunidae,Tetragrapsus,Tetragrapsus jouyi
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Tetramerium,Tetramerium fruticosum
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium spinosum
Chromista,Ochrophyta,Bacillariophyceae,NA,NA,Tetramphora,Tetramphora decussata
Animalia,Platyhelminthes,Cestoda,Tetraphyllidea,NA,NA,Tetraphyllidea sp.
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Tetrapogon,Tetrapogon brandegeei
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Tetrapogon,Tetrapogon chlorideus
Animalia,Arthropoda,Malacostraca,Stomatopoda,Tetrasquillidae,Tetrasquilla,Tetrasquilla mccullochae
Plantae,Anthophyta,Dicotyledoneae,Lamiales,Lamiaceae,Teucrium,Teucrium glandulosum
Plantae,Anthophyta,Dicotyledoneae,Lamiales,Lamiaceae,Teucrium,Teucrium viscidum
Animalia,Annelida,Polychaeta,Sabellida,Siboglinidae,Tevnia,Tevnia jerichonana
Animalia,Annelida,Polychaeta,Sabellida,Siboglinidae,Tevnia,Tevnia sp.
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Stramonita,Stramonita biserialis
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Thaisella,Thais kiosquiformis
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Vasula,Thais speciosa
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Thaisella,Thaisella kiosquiformis
Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema bacillare
Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema frauenfeldii
Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides
Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Synedra,Synedra capitulata
